sample,250000,length,32768                                                                        
Time(ns),Vol(V),Vol(V)
71940000.000000,4.325386,-0.396504
71944000.000000,4.213579,-0.396504
71948000.000000,4.213579,-0.396504
71952000.000000,4.213579,-0.283496
71956000.000000,4.213579,-0.396504
71960000.000000,4.213579,-0.396504
71964000.000000,4.325386,-0.396504
71968000.000000,4.325386,-0.396504
71972000.000000,4.325386,-0.396504
71976000.000000,4.325386,-0.396504
71980000.000000,4.213579,-0.509513
71984000.000000,4.325386,-0.396504
71988000.000000,4.213579,-0.509513
71992000.000000,4.213579,-0.396504
71996000.000000,4.325386,-0.396504
72000000.000000,4.213579,-0.509513
72004000.000000,4.213579,-0.396504
72008000.000000,4.213579,-0.283496
72012000.000000,4.213579,-0.396504
72016000.000000,4.213579,-0.283496
72020000.000000,4.325386,-0.396504
72024000.000000,4.325386,-0.396504
72028000.000000,4.213579,-0.283496
72032000.000000,4.325386,-0.396504
72036000.000000,4.213579,-0.283496
72040000.000000,4.213579,-0.396504
72044000.000000,4.325386,-0.396504
72048000.000000,4.213579,-0.509513
72052000.000000,4.213579,-0.396504
72056000.000000,4.325386,-0.396504
72060000.000000,4.325386,-0.396504
72064000.000000,4.325386,-0.396504
72068000.000000,4.325386,-0.396504
72072000.000000,4.213579,-0.396504
72076000.000000,4.213579,-0.509513
72080000.000000,4.325386,-0.396504
72084000.000000,4.325386,-0.396504
72088000.000000,4.437192,-0.396504
72092000.000000,4.213579,-0.283496
72096000.000000,4.325386,-0.396504
72100000.000000,4.213579,-0.509513
72104000.000000,4.325386,-0.396504
72108000.000000,4.325386,-0.396504
72112000.000000,4.213579,-0.396504
72116000.000000,4.325386,-0.396504
72120000.000000,4.213579,-0.396504
72124000.000000,4.325386,-0.396504
72128000.000000,4.325386,-0.283496
72132000.000000,4.325386,-0.396504
72136000.000000,4.213579,-0.396504
72140000.000000,4.213579,-0.283496
72144000.000000,4.213579,-0.509513
72148000.000000,4.213579,-0.396504
72152000.000000,4.213579,-0.396504
72156000.000000,4.325386,-0.396504
72160000.000000,4.213579,-0.396504
72164000.000000,4.325386,-0.396504
72168000.000000,4.213579,-0.396504
72172000.000000,4.213579,-0.396504
72176000.000000,4.325386,-0.283496
72180000.000000,4.213579,-0.396504
72184000.000000,4.325386,-0.396504
72188000.000000,4.213579,-0.396504
72192000.000000,4.325386,-0.396504
72196000.000000,4.213579,-0.509513
72200000.000000,4.213579,-0.396504
72204000.000000,4.325386,-0.396504
72208000.000000,4.213579,-0.509513
72212000.000000,4.325386,-0.509513
72216000.000000,4.213579,-0.396504
72220000.000000,4.325386,-0.396504
72224000.000000,4.213579,-0.396504
72228000.000000,4.213579,-0.509513
72232000.000000,4.213579,-0.396504
72236000.000000,4.213579,-0.396504
72240000.000000,4.325386,-0.283496
72244000.000000,4.213579,-0.396504
72248000.000000,4.213579,-0.283496
72252000.000000,4.213579,-0.396504
72256000.000000,4.213579,-0.396504
72260000.000000,4.213579,-0.283496
72264000.000000,4.213579,-0.396504
72268000.000000,4.213579,-0.396504
72272000.000000,4.325386,-0.396504
72276000.000000,4.325386,-0.283496
72280000.000000,4.325386,-0.396504
72284000.000000,4.213579,-0.396504
72288000.000000,4.213579,-0.396504
72292000.000000,4.325386,-0.396504
72296000.000000,4.213579,-0.396504
72300000.000000,4.213579,-0.396504
72304000.000000,4.325386,-0.396504
72308000.000000,4.437192,-0.396504
72312000.000000,4.213579,-0.396504
72316000.000000,4.325386,-0.396504
72320000.000000,4.213579,-0.509513
72324000.000000,4.213579,-0.396504
72328000.000000,4.213579,-0.396504
72332000.000000,4.213579,-0.396504
72336000.000000,4.213579,-0.396504
72340000.000000,4.325386,-0.396504
72344000.000000,4.213579,-0.396504
72348000.000000,4.213579,-0.396504
72352000.000000,4.213579,-0.396504
72356000.000000,4.325386,-0.396504
72360000.000000,4.213579,-0.396504
72364000.000000,4.213579,-0.396504
72368000.000000,4.325386,-0.396504
72372000.000000,4.325386,-0.396504
72376000.000000,4.325386,-0.396504
72380000.000000,4.213579,-0.396504
72384000.000000,4.325386,-0.396504
72388000.000000,4.325386,-0.396504
72392000.000000,4.213579,-0.396504
72396000.000000,4.213579,-0.396504
72400000.000000,4.213579,-0.396504
72404000.000000,4.325386,-0.396504
72408000.000000,4.325386,-0.396504
72412000.000000,4.213579,-0.396504
72416000.000000,4.213579,-0.396504
72420000.000000,4.325386,-0.396504
72424000.000000,4.213579,-0.396504
72428000.000000,4.325386,-0.396504
72432000.000000,4.213579,-0.396504
72436000.000000,4.213579,-0.283496
72440000.000000,4.325386,-0.396504
72444000.000000,4.213579,-0.396504
72448000.000000,4.213579,-0.396504
72452000.000000,4.213579,-0.509513
72456000.000000,4.213579,-0.283496
72460000.000000,4.213579,-0.396504
72464000.000000,4.325386,-0.396504
72468000.000000,4.213579,-0.283496
72472000.000000,4.325386,-0.396504
72476000.000000,4.213579,-0.396504
72480000.000000,4.213579,-0.396504
72484000.000000,4.325386,-0.509513
72488000.000000,4.325386,-0.396504
72492000.000000,4.325386,-0.396504
72496000.000000,4.325386,-0.396504
72500000.000000,4.325386,-0.396504
72504000.000000,4.213579,-0.396504
72508000.000000,4.213579,-0.396504
72512000.000000,4.213579,-0.283496
72516000.000000,4.213579,-0.396504
72520000.000000,4.325386,-0.396504
72524000.000000,4.213579,-0.396504
72528000.000000,4.213579,-0.396504
72532000.000000,4.325386,-0.396504
72536000.000000,4.213579,-0.396504
72540000.000000,4.213579,-0.396504
72544000.000000,4.213579,-0.396504
72548000.000000,4.213579,-0.396504
72552000.000000,4.325386,-0.396504
72556000.000000,4.213579,-0.396504
72560000.000000,4.213579,-0.396504
72564000.000000,4.325386,-0.396504
72568000.000000,4.325386,-0.396504
72572000.000000,4.213579,-0.396504
72576000.000000,4.213579,-0.396504
72580000.000000,4.213579,-0.396504
72584000.000000,4.213579,-0.283496
72588000.000000,4.325386,-0.509513
72592000.000000,4.325386,-0.509513
72596000.000000,4.325386,-0.396504
72600000.000000,4.325386,-0.396504
72604000.000000,4.325386,-0.396504
72608000.000000,4.213579,-0.396504
72612000.000000,4.213579,-0.396504
72616000.000000,4.213579,-0.396504
72620000.000000,4.325386,-0.283496
72624000.000000,4.325386,-0.396504
72628000.000000,4.325386,-0.396504
72632000.000000,4.213579,-0.396504
72636000.000000,4.213579,-0.396504
72640000.000000,4.325386,-0.396504
72644000.000000,4.213579,-0.396504
72648000.000000,4.325386,-0.396504
72652000.000000,4.213579,-0.509513
72656000.000000,4.325386,-0.396504
72660000.000000,4.325386,-0.396504
72664000.000000,4.213579,-0.396504
72668000.000000,4.213579,-0.396504
72672000.000000,4.213579,-0.396504
72676000.000000,4.213579,-0.396504
72680000.000000,4.213579,-0.396504
72684000.000000,4.213579,-0.396504
72688000.000000,4.213579,-0.396504
72692000.000000,4.325386,-0.396504
72696000.000000,4.325386,-0.396504
72700000.000000,4.325386,-0.396504
72704000.000000,4.213579,-0.396504
72708000.000000,4.213579,-0.509513
72712000.000000,4.213579,-0.509513
72716000.000000,4.213579,-0.396504
72720000.000000,4.325386,-0.283496
72724000.000000,4.213579,-0.396504
72728000.000000,4.213579,-0.396504
72732000.000000,4.325386,-0.396504
72736000.000000,4.213579,-0.396504
72740000.000000,4.325386,-0.283496
72744000.000000,4.213579,-0.396504
72748000.000000,4.213579,-0.396504
72752000.000000,4.325386,-0.396504
72756000.000000,4.213579,-0.396504
72760000.000000,4.325386,-0.396504
72764000.000000,4.213579,-0.396504
72768000.000000,4.325386,-0.283496
72772000.000000,4.213579,-0.396504
72776000.000000,4.325386,-0.396504
72780000.000000,4.213579,-0.396504
72784000.000000,4.213579,-0.396504
72788000.000000,4.213579,-0.396504
72792000.000000,4.213579,-0.396504
72796000.000000,4.213579,-0.396504
72800000.000000,4.213579,-0.509513
72804000.000000,4.213579,-0.509513
72808000.000000,4.213579,-0.396504
72812000.000000,4.325386,-0.396504
72816000.000000,4.213579,-0.396504
72820000.000000,4.213579,-0.396504
72824000.000000,4.437192,-0.396504
72828000.000000,4.325386,-0.396504
72832000.000000,4.213579,-0.396504
72836000.000000,4.213579,-0.396504
72840000.000000,4.213579,-0.396504
72844000.000000,4.213579,-0.396504
72848000.000000,4.213579,-0.396504
72852000.000000,4.325386,-0.509513
72856000.000000,4.213579,-0.396504
72860000.000000,4.325386,-0.396504
72864000.000000,4.213579,-0.396504
72868000.000000,4.213579,-0.396504
72872000.000000,4.325386,-0.396504
72876000.000000,4.437192,-0.396504
72880000.000000,4.437192,-0.396504
72884000.000000,4.213579,-0.396504
72888000.000000,4.325386,-0.396504
72892000.000000,4.213579,-0.396504
72896000.000000,4.213579,-0.283496
72900000.000000,4.213579,-0.396504
72904000.000000,4.213579,-0.396504
72908000.000000,4.213579,-0.283496
72912000.000000,4.437192,-0.396504
72916000.000000,4.213579,-0.396504
72920000.000000,4.325386,-0.396504
72924000.000000,4.213579,-0.396504
72928000.000000,4.213579,-0.509513
72932000.000000,4.213579,-0.283496
72936000.000000,4.325386,-0.396504
72940000.000000,4.213579,-0.396504
72944000.000000,4.325386,-0.396504
72948000.000000,4.325386,-0.396504
72952000.000000,4.213579,-0.396504
72956000.000000,4.213579,-0.396504
72960000.000000,4.213579,-0.396504
72964000.000000,4.213579,-0.396504
72968000.000000,4.213579,-0.396504
72972000.000000,4.213579,-0.396504
72976000.000000,4.213579,-0.396504
72980000.000000,4.213579,-0.396504
72984000.000000,4.325386,-0.396504
72988000.000000,4.325386,-0.283496
72992000.000000,4.213579,-0.283496
72996000.000000,4.213579,-0.396504
73000000.000000,4.325386,-0.509513
73004000.000000,4.325386,-0.396504
73008000.000000,4.213579,-0.396504
73012000.000000,4.213579,-0.396504
73016000.000000,4.325386,-0.396504
73020000.000000,4.213579,-0.396504
73024000.000000,4.325386,-0.396504
73028000.000000,4.325386,-0.396504
73032000.000000,4.213579,-0.283496
73036000.000000,4.325386,-0.396504
73040000.000000,4.325386,-0.396504
73044000.000000,4.213579,-0.396504
73048000.000000,4.325386,-0.396504
73052000.000000,4.213579,-0.396504
73056000.000000,4.213579,-0.396504
73060000.000000,4.213579,-0.509513
73064000.000000,4.213579,-0.396504
73068000.000000,4.213579,-0.396504
73072000.000000,4.213579,-0.283496
73076000.000000,4.213579,-0.396504
73080000.000000,4.213579,-0.396504
73084000.000000,4.213579,-0.396504
73088000.000000,4.213579,-0.396504
73092000.000000,4.213579,-0.283496
73096000.000000,4.213579,-0.396504
73100000.000000,4.325386,-0.396504
73104000.000000,4.213579,-0.509513
73108000.000000,4.325386,-0.396504
73112000.000000,4.325386,-0.396504
73116000.000000,4.325386,-0.396504
73120000.000000,4.213579,-0.396504
73124000.000000,4.213579,-0.396504
73128000.000000,4.325386,-0.509513
73132000.000000,4.213579,-0.283496
73136000.000000,4.213579,-0.396504
73140000.000000,4.325386,-0.283496
73144000.000000,4.325386,-0.509513
73148000.000000,4.325386,-0.396504
73152000.000000,4.213579,-0.396504
73156000.000000,4.213579,-0.396504
73160000.000000,4.325386,-0.396504
73164000.000000,4.325386,-0.396504
73168000.000000,4.325386,-0.283496
73172000.000000,4.325386,-0.509513
73176000.000000,4.213579,-0.396504
73180000.000000,4.213579,-0.283496
73184000.000000,4.213579,-0.509513
73188000.000000,4.213579,-0.396504
73192000.000000,4.437192,-0.396504
73196000.000000,4.213579,-0.509513
73200000.000000,4.213579,-0.283496
73204000.000000,4.325386,-0.396504
73208000.000000,4.213579,-0.396504
73212000.000000,4.325386,-0.396504
73216000.000000,4.213579,-0.396504
73220000.000000,4.213579,-0.396504
73224000.000000,4.213579,-0.396504
73228000.000000,4.325386,-0.396504
73232000.000000,4.213579,-0.396504
73236000.000000,4.213579,-0.396504
73240000.000000,4.437192,-0.396504
73244000.000000,4.213579,-0.396504
73248000.000000,4.325386,-0.283496
73252000.000000,4.213579,-0.283496
73256000.000000,4.325386,-0.283496
73260000.000000,4.213579,-0.396504
73264000.000000,4.213579,-0.396504
73268000.000000,4.325386,-0.396504
73272000.000000,4.213579,-0.396504
73276000.000000,4.213579,-0.396504
73280000.000000,4.213579,-0.283496
73284000.000000,4.213579,-0.396504
73288000.000000,4.325386,-0.396504
73292000.000000,4.213579,-0.283496
73296000.000000,4.325386,-0.396504
73300000.000000,4.213579,-0.283496
73304000.000000,4.325386,-0.396504
73308000.000000,4.325386,-0.396504
73312000.000000,4.213579,-0.396504
73316000.000000,4.213579,-0.283496
73320000.000000,4.325386,-0.396504
73324000.000000,4.325386,-0.396504
73328000.000000,4.213579,-0.509513
73332000.000000,4.325386,-0.396504
73336000.000000,4.437192,-0.396504
73340000.000000,4.325386,-0.396504
73344000.000000,4.213579,-0.396504
73348000.000000,4.325386,-0.396504
73352000.000000,4.213579,-0.396504
73356000.000000,4.325386,-0.283496
73360000.000000,4.213579,-0.396504
73364000.000000,4.213579,-0.396504
73368000.000000,4.213579,-0.396504
73372000.000000,4.213579,-0.396504
73376000.000000,4.325386,-0.396504
73380000.000000,4.325386,-0.283496
73384000.000000,4.325386,-0.396504
73388000.000000,4.437192,-0.396504
73392000.000000,4.325386,-0.396504
73396000.000000,4.213579,-0.396504
73400000.000000,4.325386,-0.396504
73404000.000000,4.213579,-0.396504
73408000.000000,4.213579,-0.396504
73412000.000000,4.213579,-0.396504
73416000.000000,4.325386,-0.396504
73420000.000000,4.213579,-0.396504
73424000.000000,4.213579,-0.396504
73428000.000000,4.213579,-0.396504
73432000.000000,4.213579,-0.396504
73436000.000000,4.325386,-0.396504
73440000.000000,4.213579,-0.396504
73444000.000000,4.213579,-0.396504
73448000.000000,4.437192,-0.283496
73452000.000000,4.213579,-0.396504
73456000.000000,4.213579,-0.283496
73460000.000000,4.213579,-0.396504
73464000.000000,4.325386,-0.283496
73468000.000000,4.213579,-0.396504
73472000.000000,4.325386,-0.283496
73476000.000000,4.213579,-0.283496
73480000.000000,4.213579,-0.396504
73484000.000000,4.325386,-0.283496
73488000.000000,4.325386,-0.396504
73492000.000000,4.213579,-0.396504
73496000.000000,4.325386,-0.283496
73500000.000000,4.325386,-0.509513
73504000.000000,4.213579,-0.396504
73508000.000000,4.213579,-0.396504
73512000.000000,4.213579,-0.396504
73516000.000000,4.213579,-0.396504
73520000.000000,4.213579,-0.396504
73524000.000000,4.213579,-0.396504
73528000.000000,4.213579,-0.396504
73532000.000000,4.213579,-0.396504
73536000.000000,4.325386,-0.283496
73540000.000000,4.325386,-0.396504
73544000.000000,4.213579,-0.509513
73548000.000000,4.325386,-0.283496
73552000.000000,4.325386,-0.396504
73556000.000000,4.213579,-0.509513
73560000.000000,4.325386,-0.509513
73564000.000000,4.213579,-0.396504
73568000.000000,4.213579,-0.396504
73572000.000000,4.213579,-0.396504
73576000.000000,4.213579,-0.509513
73580000.000000,4.213579,-0.396504
73584000.000000,4.325386,-0.396504
73588000.000000,4.213579,-0.396504
73592000.000000,4.213579,-0.396504
73596000.000000,4.325386,-0.396504
73600000.000000,4.437192,-0.509513
73604000.000000,4.213579,-0.283496
73608000.000000,4.213579,-0.396504
73612000.000000,4.437192,-0.396504
73616000.000000,4.213579,-0.396504
73620000.000000,4.325386,-0.509513
73624000.000000,4.325386,-0.283496
73628000.000000,4.437192,-0.509513
73632000.000000,4.213579,-0.509513
73636000.000000,4.213579,-0.283496
73640000.000000,4.325386,-0.396504
73644000.000000,4.325386,-0.396504
73648000.000000,4.213579,-0.396504
73652000.000000,4.213579,-0.396504
73656000.000000,4.325386,-0.283496
73660000.000000,4.213579,-0.396504
73664000.000000,4.213579,-0.283496
73668000.000000,4.325386,-0.396504
73672000.000000,4.325386,-0.396504
73676000.000000,4.325386,-0.509513
73680000.000000,4.213579,-0.396504
73684000.000000,4.213579,-0.396504
73688000.000000,4.325386,-0.396504
73692000.000000,4.213579,-0.396504
73696000.000000,4.213579,-0.396504
73700000.000000,4.325386,-0.396504
73704000.000000,4.213579,-0.283496
73708000.000000,4.213579,-0.396504
73712000.000000,4.213579,-0.396504
73716000.000000,4.325386,-0.396504
73720000.000000,4.213579,-0.396504
73724000.000000,4.325386,-0.396504
73728000.000000,4.213579,-0.396504
73732000.000000,4.213579,-0.283496
73736000.000000,4.213579,-0.396504
73740000.000000,4.213579,-0.396504
73744000.000000,4.213579,-0.396504
73748000.000000,4.325386,-0.396504
73752000.000000,4.213579,-0.396504
73756000.000000,4.325386,-0.283496
73760000.000000,4.213579,-0.283496
73764000.000000,4.213579,-0.396504
73768000.000000,4.325386,-0.396504
73772000.000000,4.437192,-0.396504
73776000.000000,4.213579,-0.396504
73780000.000000,4.213579,-0.396504
73784000.000000,4.325386,-0.509513
73788000.000000,4.213579,-0.396504
73792000.000000,4.213579,-0.509513
73796000.000000,4.213579,-0.283496
73800000.000000,4.213579,-0.396504
73804000.000000,4.213579,-0.396504
73808000.000000,4.213579,-0.396504
73812000.000000,4.325386,-0.283496
73816000.000000,4.325386,-0.283496
73820000.000000,4.213579,-0.283496
73824000.000000,4.213579,-0.509513
73828000.000000,4.213579,-0.396504
73832000.000000,4.213579,-0.509513
73836000.000000,4.437192,-0.283496
73840000.000000,4.325386,-0.396504
73844000.000000,4.213579,-0.396504
73848000.000000,4.213579,-0.396504
73852000.000000,4.213579,-0.396504
73856000.000000,4.213579,-0.509513
73860000.000000,4.325386,-0.396504
73864000.000000,4.325386,-0.396504
73868000.000000,4.325386,-0.396504
73872000.000000,4.437192,-0.396504
73876000.000000,4.213579,-0.396504
73880000.000000,4.213579,-0.283496
73884000.000000,4.213579,-0.396504
73888000.000000,4.213579,-0.396504
73892000.000000,4.213579,-0.509513
73896000.000000,4.325386,-0.396504
73900000.000000,4.213579,-0.396504
73904000.000000,4.213579,-0.396504
73908000.000000,4.213579,-0.283496
73912000.000000,4.325386,-0.509513
73916000.000000,4.325386,-0.396504
73920000.000000,4.213579,-0.396504
73924000.000000,4.213579,-0.396504
73928000.000000,4.213579,-0.396504
73932000.000000,4.325386,-0.396504
73936000.000000,4.213579,-0.396504
73940000.000000,4.213579,-0.509513
73944000.000000,4.213579,-0.283496
73948000.000000,4.213579,-0.396504
73952000.000000,4.213579,-0.396504
73956000.000000,4.213579,-0.396504
73960000.000000,4.213579,-0.396504
73964000.000000,4.325386,-0.283496
73968000.000000,4.325386,-0.396504
73972000.000000,4.213579,-0.396504
73976000.000000,4.213579,-0.509513
73980000.000000,4.325386,-0.396504
73984000.000000,4.325386,-0.396504
73988000.000000,4.101773,-0.509513
73992000.000000,4.213579,-0.509513
73996000.000000,4.213579,-0.396504
74000000.000000,4.213579,-0.396504
74004000.000000,4.213579,-0.283496
74008000.000000,4.213579,-0.396504
74012000.000000,4.325386,-0.396504
74016000.000000,4.213579,-0.396504
74020000.000000,4.325386,-0.509513
74024000.000000,4.325386,-0.509513
74028000.000000,4.213579,-0.396504
74032000.000000,4.325386,-0.283496
74036000.000000,4.325386,-0.396504
74040000.000000,4.213579,-0.396504
74044000.000000,4.213579,-0.283496
74048000.000000,4.437192,-0.396504
74052000.000000,4.213579,-0.396504
74056000.000000,4.213579,-0.396504
74060000.000000,4.213579,-0.396504
74064000.000000,4.325386,-0.283496
74068000.000000,4.213579,-0.396504
74072000.000000,4.213579,-0.396504
74076000.000000,4.325386,-0.283496
74080000.000000,4.325386,-0.509513
74084000.000000,4.213579,-0.396504
74088000.000000,4.325386,-0.396504
74092000.000000,4.213579,-0.283496
74096000.000000,4.213579,-0.396504
74100000.000000,4.213579,-0.396504
74104000.000000,4.213579,-0.396504
74108000.000000,4.213579,-0.396504
74112000.000000,4.213579,-0.396504
74116000.000000,4.325386,-0.283496
74120000.000000,4.325386,-0.396504
74124000.000000,4.213579,-0.396504
74128000.000000,4.213579,-0.396504
74132000.000000,4.213579,-0.396504
74136000.000000,4.213579,-0.283496
74140000.000000,4.213579,-0.396504
74144000.000000,4.325386,-0.396504
74148000.000000,4.325386,-0.396504
74152000.000000,4.325386,-0.396504
74156000.000000,4.325386,-0.283496
74160000.000000,4.325386,-0.283496
74164000.000000,4.213579,-0.396504
74168000.000000,4.213579,-0.396504
74172000.000000,4.325386,-0.283496
74176000.000000,4.213579,-0.396504
74180000.000000,4.325386,-0.396504
74184000.000000,4.213579,-0.396504
74188000.000000,4.213579,-0.396504
74192000.000000,4.213579,-0.396504
74196000.000000,4.213579,-0.283496
74200000.000000,4.437192,-0.283496
74204000.000000,4.213579,-0.283496
74208000.000000,4.213579,-0.396504
74212000.000000,4.213579,-0.396504
74216000.000000,4.213579,-0.283496
74220000.000000,4.325386,-0.509513
74224000.000000,4.325386,-0.396504
74228000.000000,4.325386,-0.396504
74232000.000000,4.213579,-0.396504
74236000.000000,4.213579,-0.509513
74240000.000000,4.325386,-0.509513
74244000.000000,4.325386,-0.396504
74248000.000000,4.325386,-0.396504
74252000.000000,4.325386,-0.396504
74256000.000000,4.213579,-0.283496
74260000.000000,4.213579,-0.396504
74264000.000000,4.213579,-0.396504
74268000.000000,4.213579,-0.396504
74272000.000000,4.325386,-0.396504
74276000.000000,4.325386,-0.283496
74280000.000000,4.213579,-0.283496
74284000.000000,4.437192,-0.283496
74288000.000000,4.213579,-0.509513
74292000.000000,4.325386,-0.396504
74296000.000000,4.213579,-0.283496
74300000.000000,4.325386,-0.396504
74304000.000000,4.213579,-0.396504
74308000.000000,4.213579,-0.396504
74312000.000000,4.213579,-0.283496
74316000.000000,4.213579,-0.396504
74320000.000000,4.437192,-0.283496
74324000.000000,4.213579,-0.283496
74328000.000000,4.213579,-0.283496
74332000.000000,4.213579,-0.283496
74336000.000000,4.325386,-0.509513
74340000.000000,4.213579,-0.283496
74344000.000000,4.325386,-0.396504
74348000.000000,4.213579,-0.396504
74352000.000000,4.213579,-0.283496
74356000.000000,4.325386,-0.396504
74360000.000000,4.213579,-0.396504
74364000.000000,4.325386,-0.396504
74368000.000000,4.325386,-0.283496
74372000.000000,4.213579,-0.283496
74376000.000000,4.325386,-0.283496
74380000.000000,4.213579,-0.396504
74384000.000000,4.213579,-0.283496
74388000.000000,4.213579,-0.283496
74392000.000000,4.325386,-0.509513
74396000.000000,4.213579,-0.396504
74400000.000000,4.325386,-0.396504
74404000.000000,4.213579,-0.396504
74408000.000000,4.213579,-0.396504
74412000.000000,4.213579,-0.283496
74416000.000000,4.325386,-0.283496
74420000.000000,4.213579,-0.396504
74424000.000000,4.213579,-0.283496
74428000.000000,4.213579,-0.396504
74432000.000000,4.213579,-0.396504
74436000.000000,4.213579,-0.283496
74440000.000000,4.213579,-0.396504
74444000.000000,4.213579,-0.283496
74448000.000000,4.213579,-0.509513
74452000.000000,4.213579,-0.396504
74456000.000000,4.213579,-0.396504
74460000.000000,4.213579,-0.396504
74464000.000000,4.325386,-0.396504
74468000.000000,4.325386,-0.396504
74472000.000000,4.213579,-0.283496
74476000.000000,4.325386,-0.396504
74480000.000000,4.213579,-0.396504
74484000.000000,4.213579,-0.396504
74488000.000000,4.325386,-0.283496
74492000.000000,4.325386,-0.396504
74496000.000000,4.213579,-0.509513
74500000.000000,4.213579,-0.396504
74504000.000000,4.213579,-0.396504
74508000.000000,4.325386,-0.283496
74512000.000000,4.325386,-0.283496
74516000.000000,4.325386,-0.396504
74520000.000000,4.325386,-0.396504
74524000.000000,4.325386,-0.396504
74528000.000000,4.213579,-0.396504
74532000.000000,4.437192,-0.396504
74536000.000000,4.325386,-0.283496
74540000.000000,4.325386,-0.396504
74544000.000000,4.213579,-0.283496
74548000.000000,4.213579,-0.283496
74552000.000000,4.213579,-0.283496
74556000.000000,4.325386,-0.396504
74560000.000000,4.213579,-0.283496
74564000.000000,4.213579,-0.509513
74568000.000000,4.437192,-0.509513
74572000.000000,4.325386,-0.283496
74576000.000000,4.325386,-0.396504
74580000.000000,4.213579,-0.396504
74584000.000000,4.325386,-0.396504
74588000.000000,4.213579,-0.396504
74592000.000000,4.325386,-0.283496
74596000.000000,4.325386,-0.283496
74600000.000000,4.437192,-0.283496
74604000.000000,4.325386,-0.396504
74608000.000000,4.213579,-0.283496
74612000.000000,4.213579,-0.283496
74616000.000000,4.213579,-0.396504
74620000.000000,4.325386,-0.283496
74624000.000000,4.213579,-0.283496
74628000.000000,4.325386,-0.396504
74632000.000000,4.325386,-0.396504
74636000.000000,4.213579,-0.283496
74640000.000000,4.213579,-0.283496
74644000.000000,4.213579,-0.283496
74648000.000000,4.213579,-0.396504
74652000.000000,4.213579,-0.396504
74656000.000000,4.437192,-0.283496
74660000.000000,4.437192,-0.396504
74664000.000000,4.325386,-0.396504
74668000.000000,4.213579,-0.396504
74672000.000000,4.213579,-0.396504
74676000.000000,4.213579,-0.396504
74680000.000000,4.213579,-0.396504
74684000.000000,4.325386,-0.283496
74688000.000000,4.437192,-0.396504
74692000.000000,4.213579,-0.509513
74696000.000000,4.325386,-0.283496
74700000.000000,4.213579,-0.283496
74704000.000000,4.213579,-0.396504
74708000.000000,4.213579,-0.396504
74712000.000000,4.213579,-0.283496
74716000.000000,4.437192,-0.396504
74720000.000000,4.213579,-0.283496
74724000.000000,4.325386,-0.396504
74728000.000000,4.325386,-0.283496
74732000.000000,4.213579,-0.396504
74736000.000000,4.325386,-0.396504
74740000.000000,4.325386,-0.396504
74744000.000000,4.325386,-0.283496
74748000.000000,4.213579,-0.283496
74752000.000000,4.213579,-0.396504
74756000.000000,4.213579,-0.396504
74760000.000000,4.325386,-0.396504
74764000.000000,4.213579,-0.283496
74768000.000000,4.325386,-0.283496
74772000.000000,4.213579,-0.396504
74776000.000000,4.213579,-0.396504
74780000.000000,4.325386,-0.283496
74784000.000000,4.213579,-0.283496
74788000.000000,4.325386,-0.283496
74792000.000000,4.325386,-0.396504
74796000.000000,4.325386,-0.396504
74800000.000000,4.325386,-0.283496
74804000.000000,4.325386,-0.283496
74808000.000000,4.213579,-0.283496
74812000.000000,4.213579,-0.283496
74816000.000000,4.213579,-0.283496
74820000.000000,4.437192,-0.283496
74824000.000000,4.325386,-0.283496
74828000.000000,4.325386,-0.283496
74832000.000000,4.325386,-0.283496
74836000.000000,4.213579,-0.283496
74840000.000000,4.325386,-0.283496
74844000.000000,4.213579,-0.396504
74848000.000000,4.325386,-0.283496
74852000.000000,4.437192,-0.396504
74856000.000000,4.213579,-0.283496
74860000.000000,4.213579,-0.283496
74864000.000000,4.325386,-0.283496
74868000.000000,4.325386,-0.283496
74872000.000000,4.325386,-0.283496
74876000.000000,4.213579,-0.283496
74880000.000000,4.437192,-0.283496
74884000.000000,4.213579,-0.283496
74888000.000000,4.213579,-0.283496
74892000.000000,4.213579,-0.283496
74896000.000000,4.325386,-0.283496
74900000.000000,4.213579,-0.396504
74904000.000000,4.213579,-0.396504
74908000.000000,4.213579,-0.283496
74912000.000000,4.213579,-0.396504
74916000.000000,4.325386,-0.283496
74920000.000000,4.213579,-0.283496
74924000.000000,4.325386,-0.396504
74928000.000000,4.325386,-0.396504
74932000.000000,4.325386,-0.283496
74936000.000000,4.325386,-0.283496
74940000.000000,4.325386,-0.283496
74944000.000000,4.213579,-0.283496
74948000.000000,4.437192,-0.283496
74952000.000000,4.325386,-0.283496
74956000.000000,4.325386,-0.283496
74960000.000000,4.213579,-0.283496
74964000.000000,4.213579,-0.283496
74968000.000000,4.325386,-0.283496
74972000.000000,4.213579,-0.283496
74976000.000000,4.437192,-0.283496
74980000.000000,4.213579,-0.283496
74984000.000000,4.213579,-0.283496
74988000.000000,4.213579,-0.283496
74992000.000000,4.437192,-0.283496
74996000.000000,4.325386,-0.283496
75000000.000000,4.325386,-0.283496
75004000.000000,4.213579,-0.283496
75008000.000000,4.325386,-0.170487
75012000.000000,4.213579,-0.283496
75016000.000000,4.325386,-0.170487
75020000.000000,4.325386,-0.283496
75024000.000000,4.213579,-0.170487
75028000.000000,4.437192,-0.170487
75032000.000000,4.213579,-0.170487
75036000.000000,4.213579,-0.170487
